,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
115,37.6683144569397,0.0,0.33772921562194824,0.0,0.001,5,150,600,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 150, 'n_estimators': 600}",-0.06377478830827837,-0.06377478830827837,0.0,2595
116,38.78017807006836,0.0,0.173875093460083,0.0,0.001,5,150,700,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 150, 'n_estimators': 700}",-0.06306221599941281,-0.06306221599941281,0.0,2576
117,45.2518835067749,0.0,0.18527674674987793,0.0,0.001,5,150,800,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 150, 'n_estimators': 800}",-0.062465998246821815,-0.062465998246821815,0.0,2558
118,49.62622547149658,0.0,0.19136476516723633,0.0,0.001,5,150,900,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 150, 'n_estimators': 900}",-0.0618957945214111,-0.0618957945214111,0.0,2545
119,54.96646070480347,0.0,0.20135736465454102,0.0,0.001,5,150,1000,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 150, 'n_estimators': 1000}",-0.06143017381802629,-0.06143017381802629,0.0,2533
120,7.7873899936676025,0.0,0.17058229446411133,0.0,0.001,6,10,600,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 10, 'n_estimators': 600}",-0.06858357324329635,-0.06858357324329635,0.0,2677
121,8.863893032073975,0.0,0.17888212203979492,0.0,0.001,6,10,700,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 10, 'n_estimators': 700}",-0.06808537492596765,-0.06808537492596765,0.0,2672
122,9.952581644058228,0.0,0.18911075592041016,0.0,0.001,6,10,800,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 10, 'n_estimators': 800}",-0.06749242698995815,-0.06749242698995815,0.0,2665
123,11.16315770149231,0.0,0.19810867309570312,0.0,0.001,6,10,900,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 10, 'n_estimators': 900}",-0.06661020790541705,-0.06661020790541705,0.0,2651
124,12.180941581726074,0.0,0.2047255039215088,0.0,0.001,6,10,1000,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 10, 'n_estimators': 1000}",-0.06598035336404343,-0.06598035336404343,0.0,2642
125,12.044177532196045,0.0,0.18050360679626465,0.0,0.001,6,25,600,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 25, 'n_estimators': 600}",-0.06599663981171545,-0.06599663981171545,0.0,2643
126,13.981783866882324,0.0,0.19377684593200684,0.0,0.001,6,25,700,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 25, 'n_estimators': 700}",-0.06505203658146728,-0.06505203658146728,0.0,2624
127,15.891327142715454,0.0,0.2103254795074463,0.0,0.001,6,25,800,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 25, 'n_estimators': 800}",-0.06417942632632885,-0.06417942632632885,0.0,2604
128,17.724364280700684,0.0,0.21961355209350586,0.0,0.001,6,25,900,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 25, 'n_estimators': 900}",-0.06350823865236531,-0.06350823865236531,0.0,2588
129,19.5815007686615,0.0,0.23473858833312988,0.0,0.001,6,25,1000,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 25, 'n_estimators': 1000}",-0.06281839824527842,-0.06281839824527842,0.0,2570
