,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_leaf_nodes,param_n_estimators,params,split0_test_explained_variance,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,split0_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error
231,78.47151160240173,0.0,0.05641674995422363,0.0,51,220,"{'max_leaf_nodes': 51, 'n_estimators': 220}",0.3425428429990154,0.3425428429990154,0.0,766,-0.22193922911881855,-0.22193922911881855,0.0,851,-0.07270594344334401,-0.07270594344334401,0.0,850
232,85.65523552894592,0.0,0.05526447296142578,0.0,51,240,"{'max_leaf_nodes': 51, 'n_estimators': 240}",0.3427132363014582,0.3427132363014582,0.0,757,-0.22150958606912596,-0.22150958606912596,0.0,838,-0.07244116496989564,-0.07244116496989564,0.0,839
233,92.41563987731934,0.0,0.056917667388916016,0.0,51,260,"{'max_leaf_nodes': 51, 'n_estimators': 260}",0.34228989499325224,0.34228989499325224,0.0,777,-0.22171985913277398,-0.22171985913277398,0.0,848,-0.07251890923076927,-0.07251890923076927,0.0,845
234,100.5524230003357,0.0,0.06278347969055176,0.0,51,280,"{'max_leaf_nodes': 51, 'n_estimators': 280}",0.34103908703393193,0.34103908703393193,0.0,808,-0.22204980537509772,-0.22204980537509772,0.0,853,-0.07288137762571043,-0.07288137762571043,0.0,853
235,103.24053955078125,0.0,0.06807780265808105,0.0,51,300,"{'max_leaf_nodes': 51, 'n_estimators': 300}",0.34391519161115014,0.34391519161115014,0.0,723,-0.22094091254431455,-0.22094091254431455,0.0,814,-0.07206411792541305,-0.07206411792541305,0.0,792
236,114.96883869171143,0.0,0.07048559188842773,0.0,51,320,"{'max_leaf_nodes': 51, 'n_estimators': 320}",0.3411140666827749,0.3411140666827749,0.0,807,-0.22197129575082863,-0.22197129575082863,0.0,852,-0.07280558642694045,-0.07280558642694045,0.0,852
237,121.69588589668274,0.0,0.07515263557434082,0.0,51,340,"{'max_leaf_nodes': 51, 'n_estimators': 340}",0.34441319401744996,0.34441319401744996,0.0,680,-0.22059830853538623,-0.22059830853538623,0.0,805,-0.07182559638535399,-0.07182559638535399,0.0,770
238,128.49498057365417,0.0,0.07878780364990234,0.0,51,360,"{'max_leaf_nodes': 51, 'n_estimators': 360}",0.3432882793531531,0.3432882793531531,0.0,735,-0.22111223357622747,-0.22111223357622747,0.0,821,-0.07215096697663903,-0.07215096697663903,0.0,804
239,135.42502546310425,0.0,0.08172249794006348,0.0,51,380,"{'max_leaf_nodes': 51, 'n_estimators': 380}",0.34254308839482395,0.34254308839482395,0.0,765,-0.22139712952082247,-0.22139712952082247,0.0,833,-0.0723640627207294,-0.0723640627207294,0.0,829
240,146.73446917533875,0.0,0.08684730529785156,0.0,51,400,"{'max_leaf_nodes': 51, 'n_estimators': 400}",0.3422817708110968,0.3422817708110968,0.0,780,-0.22166638445212106,-0.22166638445212106,0.0,846,-0.07255673444768698,-0.07255673444768698,0.0,847
241,146.06385445594788,0.0,0.08979177474975586,0.0,51,420,"{'max_leaf_nodes': 51, 'n_estimators': 420}",0.34254335316787754,0.34254335316787754,0.0,764,-0.2216154710632076,-0.2216154710632076,0.0,845,-0.07250450950270078,-0.07250450950270078,0.0,843
242,158.55381774902344,0.0,0.09489917755126953,0.0,51,440,"{'max_leaf_nodes': 51, 'n_estimators': 440}",0.3431878754252241,0.3431878754252241,0.0,738,-0.22135947141546317,-0.22135947141546317,0.0,828,-0.07230952399718167,-0.07230952399718167,0.0,822
243,166.6362009048462,0.0,0.0978093147277832,0.0,51,460,"{'max_leaf_nodes': 51, 'n_estimators': 460}",0.34174541263048364,0.34174541263048364,0.0,800,-0.22188916222424582,-0.22188916222424582,0.0,850,-0.07273176578083042,-0.07273176578083042,0.0,851
244,172.810444355011,0.0,0.10087156295776367,0.0,51,480,"{'max_leaf_nodes': 51, 'n_estimators': 480}",0.3428068292665747,0.3428068292665747,0.0,752,-0.2214758422982426,-0.2214758422982426,0.0,834,-0.07237688915141052,-0.07237688915141052,0.0,832
245,181.28206777572632,0.0,0.1049501895904541,0.0,51,500,"{'max_leaf_nodes': 51, 'n_estimators': 500}",0.3427630148788404,0.3427630148788404,0.0,756,-0.22152964201161504,-0.22152964201161504,0.0,839,-0.07240434604553701,-0.07240434604553701,0.0,837
246,191.27557802200317,0.0,0.11256599426269531,0.0,51,520,"{'max_leaf_nodes': 51, 'n_estimators': 520}",0.34282530959159097,0.34282530959159097,0.0,749,-0.2213567222834001,-0.2213567222834001,0.0,827,-0.07236881126721517,-0.07236881126721517,0.0,830
247,191.49608254432678,0.0,0.11441922187805176,0.0,51,540,"{'max_leaf_nodes': 51, 'n_estimators': 540}",0.3438560862894161,0.3438560862894161,0.0,726,-0.2205500620185256,-0.2205500620185256,0.0,798,-0.0718115414519307,-0.0718115414519307,0.0,769
248,202.4323592185974,0.0,0.11559939384460449,0.0,51,560,"{'max_leaf_nodes': 51, 'n_estimators': 560}",0.3437270473172108,0.3437270473172108,0.0,727,-0.2211718935412215,-0.2211718935412215,0.0,822,-0.07213057777576544,-0.07213057777576544,0.0,802
249,209.6280586719513,0.0,0.11943650245666504,0.0,51,580,"{'max_leaf_nodes': 51, 'n_estimators': 580}",0.34340444623092703,0.34340444623092703,0.0,733,-0.22127663120069518,-0.22127663120069518,0.0,826,-0.07223827163071989,-0.07223827163071989,0.0,816
250,216.3052749633789,0.0,0.12122011184692383,0.0,51,600,"{'max_leaf_nodes': 51, 'n_estimators': 600}",0.3425764825221076,0.3425764825221076,0.0,760,-0.22158170125925072,-0.22158170125925072,0.0,843,-0.07248966552408345,-0.07248966552408345,0.0,842
251,222.81719493865967,0.0,0.12459802627563477,0.0,51,620,"{'max_leaf_nodes': 51, 'n_estimators': 620}",0.3435237300785572,0.3435237300785572,0.0,731,-0.22123031299895546,-0.22123031299895546,0.0,825,-0.07221669876687423,-0.07221669876687423,0.0,813
252,230.70635390281677,0.0,0.13019227981567383,0.0,51,640,"{'max_leaf_nodes': 51, 'n_estimators': 640}",0.3442360294670147,0.3442360294670147,0.0,700,-0.22099551252009486,-0.22099551252009486,0.0,818,-0.07206089989328707,-0.07206089989328707,0.0,790
253,236.36590361595154,0.0,0.13168883323669434,0.0,51,660,"{'max_leaf_nodes': 51, 'n_estimators': 660}",0.34221920478727186,0.34221920478727186,0.0,782,-0.22167658959650582,-0.22167658959650582,0.0,847,-0.07253177719608021,-0.07253177719608021,0.0,846
254,245.2772753238678,0.0,0.13567185401916504,0.0,51,680,"{'max_leaf_nodes': 51, 'n_estimators': 680}",0.34236832214243285,0.34236832214243285,0.0,773,-0.2215028516980818,-0.2215028516980818,0.0,837,-0.0724596439326076,-0.0724596439326076,0.0,841
255,251.96738409996033,0.0,0.14223408699035645,0.0,51,700,"{'max_leaf_nodes': 51, 'n_estimators': 700}",0.3427720354046623,0.3427720354046623,0.0,755,-0.22138288335213385,-0.22138288335213385,0.0,830,-0.07238351431402125,-0.07238351431402125,0.0,833
256,260.6837911605835,0.0,0.14430499076843262,0.0,51,720,"{'max_leaf_nodes': 51, 'n_estimators': 720}",0.34409320146522815,0.34409320146522815,0.0,717,-0.22088940589874242,-0.22088940589874242,0.0,812,-0.07201331120541213,-0.07201331120541213,0.0,786
257,256.1442873477936,0.0,0.12594103813171387,0.0,51,740,"{'max_leaf_nodes': 51, 'n_estimators': 740}",0.3431598016002849,0.3431598016002849,0.0,740,-0.22147964425083996,-0.22147964425083996,0.0,836,-0.0724026909092226,-0.0724026909092226,0.0,835
258,273.47866559028625,0.0,0.14971113204956055,0.0,51,760,"{'max_leaf_nodes': 51, 'n_estimators': 760}",0.34367537408256676,0.34367537408256676,0.0,728,-0.2209770490590666,-0.2209770490590666,0.0,816,-0.07210917784574322,-0.07210917784574322,0.0,801
259,281.36575746536255,0.0,0.1543874740600586,0.0,51,780,"{'max_leaf_nodes': 51, 'n_estimators': 780}",0.3419189021329937,0.3419189021329937,0.0,796,-0.2217245739116088,-0.2217245739116088,0.0,849,-0.07261062064069884,-0.07261062064069884,0.0,849
260,285.8189318180084,0.0,0.15834355354309082,0.0,51,800,"{'max_leaf_nodes': 51, 'n_estimators': 800}",0.34289956223825513,0.34289956223825513,0.0,746,-0.22120779913273325,-0.22120779913273325,0.0,824,-0.0722262287752023,-0.0722262287752023,0.0,815
261,294.05066752433777,0.0,0.15458178520202637,0.0,51,820,"{'max_leaf_nodes': 51, 'n_estimators': 820}",0.3423734981247689,0.3423734981247689,0.0,772,-0.22158841182707725,-0.22158841182707725,0.0,844,-0.07251690800801867,-0.07251690800801867,0.0,844
262,312.2072651386261,0.0,0.16653847694396973,0.0,51,840,"{'max_leaf_nodes': 51, 'n_estimators': 840}",0.34256568877105087,0.34256568877105087,0.0,761,-0.2213876874460068,-0.2213876874460068,0.0,831,-0.0723690344476519,-0.0723690344476519,0.0,831
263,304.97972536087036,0.0,0.14544129371643066,0.0,51,860,"{'max_leaf_nodes': 51, 'n_estimators': 860}",0.34277489114595927,0.34277489114595927,0.0,754,-0.22139333818221363,-0.22139333818221363,0.0,832,-0.07233680219168942,-0.07233680219168942,0.0,825
264,314.99302220344543,0.0,0.17123675346374512,0.0,51,880,"{'max_leaf_nodes': 51, 'n_estimators': 880}",0.34359248434665746,0.34359248434665746,0.0,730,-0.22096073543986372,-0.22096073543986372,0.0,815,-0.0720371141084182,-0.0720371141084182,0.0,787
265,321.15825176239014,0.0,0.1786661148071289,0.0,51,900,"{'max_leaf_nodes': 51, 'n_estimators': 900}",0.3432315367762261,0.3432315367762261,0.0,736,-0.22120614144786957,-0.22120614144786957,0.0,823,-0.07223910067835257,-0.07223910067835257,0.0,817
266,338.9631440639496,0.0,0.18088841438293457,0.0,51,920,"{'max_leaf_nodes': 51, 'n_estimators': 920}",0.34351342928123174,0.34351342928123174,0.0,732,-0.22098881406886525,-0.22098881406886525,0.0,817,-0.07207103289524126,-0.07207103289524126,0.0,793
267,346.9788625240326,0.0,0.1843724250793457,0.0,51,940,"{'max_leaf_nodes': 51, 'n_estimators': 940}",0.34283494044345286,0.34283494044345286,0.0,747,-0.22157210669505753,-0.22157210669505753,0.0,841,-0.07244277056601116,-0.07244277056601116,0.0,840
268,342.79303455352783,0.0,0.18799948692321777,0.0,51,960,"{'max_leaf_nodes': 51, 'n_estimators': 960}",0.343183717505127,0.343183717505127,0.0,739,-0.2214774127625983,-0.2214774127625983,0.0,835,-0.07241463453324683,-0.07241463453324683,0.0,838
269,348.35389399528503,0.0,0.18924355506896973,0.0,51,980,"{'max_leaf_nodes': 51, 'n_estimators': 980}",0.3430790708606011,0.3430790708606011,0.0,742,-0.22138211266189958,-0.22138211266189958,0.0,829,-0.0723421392518588,-0.0723421392518588,0.0,827
270,37.886409521102905,0.0,0.02971935272216797,0.0,61,100,"{'max_leaf_nodes': 61, 'n_estimators': 100}",0.34913937481457624,0.34913937481457624,0.0,661,-0.21698527831769776,-0.21698527831769776,0.0,739,-0.0692699623094671,-0.0692699623094671,0.0,727
271,45.39020919799805,0.0,0.03386235237121582,0.0,61,120,"{'max_leaf_nodes': 61, 'n_estimators': 120}",0.35074664349959217,0.35074664349959217,0.0,632,-0.21651538016249275,-0.21651538016249275,0.0,725,-0.06881826399803383,-0.06881826399803383,0.0,679
272,53.50660943984985,0.0,0.03612518310546875,0.0,61,140,"{'max_leaf_nodes': 61, 'n_estimators': 140}",0.34877262964404987,0.34877262964404987,0.0,668,-0.2173447840208235,-0.2173447840208235,0.0,755,-0.06952447607753577,-0.06952447607753577,0.0,757
273,55.83010745048523,0.0,0.03577089309692383,0.0,61,160,"{'max_leaf_nodes': 61, 'n_estimators': 160}",0.3514895625948331,0.3514895625948331,0.0,619,-0.21626336544885175,-0.21626336544885175,0.0,721,-0.06873472751968622,-0.06873472751968622,0.0,677
274,68.39492225646973,0.0,0.04488325119018555,0.0,61,180,"{'max_leaf_nodes': 61, 'n_estimators': 180}",0.3486862118550357,0.3486862118550357,0.0,670,-0.21734954850597477,-0.21734954850597477,0.0,756,-0.06953407925979904,-0.06953407925979904,0.0,758
275,75.34855818748474,0.0,0.0468595027923584,0.0,61,200,"{'max_leaf_nodes': 61, 'n_estimators': 200}",0.3494825029969366,0.3494825029969366,0.0,652,-0.21719716909514827,-0.21719716909514827,0.0,750,-0.0693905157236917,-0.0693905157236917,0.0,745
276,83.5619101524353,0.0,0.05085563659667969,0.0,61,220,"{'max_leaf_nodes': 61, 'n_estimators': 220}",0.3504437904585862,0.3504437904585862,0.0,635,-0.21672044557521022,-0.21672044557521022,0.0,727,-0.06911020309184145,-0.06911020309184145,0.0,702
277,93.43394756317139,0.0,0.05613827705383301,0.0,61,240,"{'max_leaf_nodes': 61, 'n_estimators': 240}",0.3499692888852408,0.3499692888852408,0.0,637,-0.21642830782572484,-0.21642830782572484,0.0,723,-0.06883654929562615,-0.06883654929562615,0.0,681
278,99.08595848083496,0.0,0.06072068214416504,0.0,61,260,"{'max_leaf_nodes': 61, 'n_estimators': 260}",0.35051479376280537,0.35051479376280537,0.0,634,-0.2164672946448039,-0.2164672946448039,0.0,724,-0.06888142191797618,-0.06888142191797618,0.0,682
279,96.73208260536194,0.0,0.05462384223937988,0.0,61,280,"{'max_leaf_nodes': 61, 'n_estimators': 280}",0.3492630790536796,0.3492630790536796,0.0,658,-0.2167988188893711,-0.2167988188893711,0.0,729,-0.06915876497611606,-0.06915876497611606,0.0,710
280,112.74763441085815,0.0,0.06609177589416504,0.0,61,300,"{'max_leaf_nodes': 61, 'n_estimators': 300}",0.3496989911305486,0.3496989911305486,0.0,645,-0.21670761599431984,-0.21670761599431984,0.0,726,-0.06906447600365549,-0.06906447600365549,0.0,698
281,121.8906090259552,0.0,0.07096695899963379,0.0,61,320,"{'max_leaf_nodes': 61, 'n_estimators': 320}",0.3493218442919488,0.3493218442919488,0.0,655,-0.2170259165605038,-0.2170259165605038,0.0,743,-0.06929533434874,-0.06929533434874,0.0,730
282,128.2686870098114,0.0,0.07550382614135742,0.0,61,340,"{'max_leaf_nodes': 61, 'n_estimators': 340}",0.34877867570662724,0.34877867570662724,0.0,667,-0.2170825286807509,-0.2170825286807509,0.0,746,-0.06938946072978468,-0.06938946072978468,0.0,744
283,136.5977041721344,0.0,0.07882356643676758,0.0,61,360,"{'max_leaf_nodes': 61, 'n_estimators': 360}",0.34954780011546016,0.34954780011546016,0.0,651,-0.21743747449158657,-0.21743747449158657,0.0,761,-0.06955831312506333,-0.06955831312506333,0.0,760
284,143.0420789718628,0.0,0.08254790306091309,0.0,61,380,"{'max_leaf_nodes': 61, 'n_estimators': 380}",0.34848763625797763,0.34848763625797763,0.0,672,-0.21771773899122276,-0.21771773899122276,0.0,763,-0.06973813689709711,-0.06973813689709711,0.0,763
285,151.72686409950256,0.0,0.08565425872802734,0.0,61,400,"{'max_leaf_nodes': 61, 'n_estimators': 400}",0.3499543739563188,0.3499543739563188,0.0,639,-0.21697151432501247,-0.21697151432501247,0.0,738,-0.06921668560851811,-0.06921668560851811,0.0,719
286,158.8381495475769,0.0,0.09000158309936523,0.0,61,420,"{'max_leaf_nodes': 61, 'n_estimators': 420}",0.34868361317561314,0.34868361317561314,0.0,671,-0.21704763543607625,-0.21704763543607625,0.0,745,-0.06931419907498558,-0.06931419907498558,0.0,734
287,152.2562358379364,0.0,0.07912921905517578,0.0,61,440,"{'max_leaf_nodes': 61, 'n_estimators': 440}",0.3492682022344098,0.3492682022344098,0.0,657,-0.21763612167730315,-0.21763612167730315,0.0,762,-0.06968825647120286,-0.06968825647120286,0.0,762
288,159.34516406059265,0.0,0.10553145408630371,0.0,61,460,"{'max_leaf_nodes': 61, 'n_estimators': 460}",0.3499578175729119,0.3499578175729119,0.0,638,-0.21677401304286883,-0.21677401304286883,0.0,728,-0.06911888560426013,-0.06911888560426013,0.0,704
289,183.2704951763153,0.0,0.10229015350341797,0.0,61,480,"{'max_leaf_nodes': 61, 'n_estimators': 480}",0.35029707649849917,0.35029707649849917,0.0,636,-0.2170108798639968,-0.2170108798639968,0.0,742,-0.0692665938294569,-0.0692665938294569,0.0,725
290,189.1284625530243,0.0,0.10414791107177734,0.0,61,500,"{'max_leaf_nodes': 61, 'n_estimators': 500}",0.3495818884298708,0.3495818884298708,0.0,649,-0.21694576148192413,-0.21694576148192413,0.0,737,-0.06921336550379924,-0.06921336550379924,0.0,718
291,198.448344707489,0.0,0.10690617561340332,0.0,61,520,"{'max_leaf_nodes': 61, 'n_estimators': 520}",0.34991513353777004,0.34991513353777004,0.0,640,-0.21684807080329332,-0.21684807080329332,0.0,733,-0.06913858296382018,-0.06913858296382018,0.0,708
292,205.12799787521362,0.0,0.11156511306762695,0.0,61,540,"{'max_leaf_nodes': 61, 'n_estimators': 540}",0.3497810762299426,0.3497810762299426,0.0,642,-0.216894403090419,-0.216894403090419,0.0,735,-0.06919995661540894,-0.06919995661540894,0.0,717
293,213.0664029121399,0.0,0.11546087265014648,0.0,61,560,"{'max_leaf_nodes': 61, 'n_estimators': 560}",0.34776183877958844,0.34776183877958844,0.0,675,-0.21819587497212647,-0.21819587497212647,0.0,765,-0.0700882022103265,-0.0700882022103265,0.0,765
294,218.9638707637787,0.0,0.11923003196716309,0.0,61,580,"{'max_leaf_nodes': 61, 'n_estimators': 580}",0.3482541631527907,0.3482541631527907,0.0,674,-0.21778088431048281,-0.21778088431048281,0.0,764,-0.06979386251694555,-0.06979386251694555,0.0,764
295,248.91250729560852,0.0,0.22633051872253418,0.0,61,600,"{'max_leaf_nodes': 61, 'n_estimators': 600}",0.3488602421963656,0.3488602421963656,0.0,666,-0.21738292914770307,-0.21738292914770307,0.0,759,-0.06951560020234404,-0.06951560020234404,0.0,756
296,235.00943970680237,0.0,0.12703609466552734,0.0,61,620,"{'max_leaf_nodes': 61, 'n_estimators': 620}",0.34938396702736096,0.34938396702736096,0.0,653,-0.2171432489981577,-0.2171432489981577,0.0,749,-0.06934878238172988,-0.06934878238172988,0.0,740
297,271.894508600235,0.0,0.12972545623779297,0.0,61,640,"{'max_leaf_nodes': 61, 'n_estimators': 640}",0.348762478424127,0.348762478424127,0.0,669,-0.21724427862875872,-0.21724427862875872,0.0,751,-0.06943236002415708,-0.06943236002415708,0.0,747
298,252.4793689250946,0.0,0.13441157341003418,0.0,61,660,"{'max_leaf_nodes': 61, 'n_estimators': 660}",0.34888371497572457,0.34888371497572457,0.0,665,-0.21710292070176188,-0.21710292070176188,0.0,747,-0.06934049636511223,-0.06934049636511223,0.0,739
299,256.9686756134033,0.0,0.13795733451843262,0.0,61,680,"{'max_leaf_nodes': 61, 'n_estimators': 680}",0.3496764456102923,0.3496764456102923,0.0,646,-0.21703412790214788,-0.21703412790214788,0.0,744,-0.06921828760240069,-0.06921828760240069,0.0,720
300,266.1706428527832,0.0,0.14133143424987793,0.0,61,700,"{'max_leaf_nodes': 61, 'n_estimators': 700}",0.3496554575642937,0.3496554575642937,0.0,647,-0.21699865220643957,-0.21699865220643957,0.0,740,-0.06927378432117573,-0.06927378432117573,0.0,729
301,251.40273809432983,0.0,0.12502002716064453,0.0,61,720,"{'max_leaf_nodes': 61, 'n_estimators': 720}",0.350636313277487,0.350636313277487,0.0,633,-0.2163731954526928,-0.2163731954526928,0.0,722,-0.06882265040790216,-0.06882265040790216,0.0,680
302,279.81888580322266,0.0,0.14921855926513672,0.0,61,740,"{'max_leaf_nodes': 61, 'n_estimators': 740}",0.3484173541265486,0.3484173541265486,0.0,673,-0.2173797392687277,-0.2173797392687277,0.0,758,-0.06953421183966209,-0.06953421183966209,0.0,759
303,288.6542773246765,0.0,0.1541304588317871,0.0,61,760,"{'max_leaf_nodes': 61, 'n_estimators': 760}",0.34889438701836506,0.34889438701836506,0.0,664,-0.21727308223597536,-0.21727308223597536,0.0,752,-0.06944970701897324,-0.06944970701897324,0.0,748
304,339.5412697792053,0.0,0.13814330101013184,0.0,61,780,"{'max_leaf_nodes': 61, 'n_estimators': 780}",0.3492192167190382,0.3492192167190382,0.0,659,-0.21730410195589964,-0.21730410195589964,0.0,753,-0.0694914121917092,-0.0694914121917092,0.0,753
305,304.51052141189575,0.0,0.1633739471435547,0.0,61,800,"{'max_leaf_nodes': 61, 'n_estimators': 800}",0.3492073221065696,0.3492073221065696,0.0,660,-0.21710632879743175,-0.21710632879743175,0.0,748,-0.06933782948375006,-0.06933782948375006,0.0,738
306,309.72921419143677,0.0,0.16347670555114746,0.0,61,820,"{'max_leaf_nodes': 61, 'n_estimators': 820}",0.34928521068424934,0.34928521068424934,0.0,656,-0.21742734420430335,-0.21742734420430335,0.0,760,-0.069575147535589,-0.069575147535589,0.0,761
307,319.25971508026123,0.0,0.16637611389160156,0.0,61,840,"{'max_leaf_nodes': 61, 'n_estimators': 840}",0.34905263918405005,0.34905263918405005,0.0,662,-0.21732172844056374,-0.21732172844056374,0.0,754,-0.06949340975983197,-0.06949340975983197,0.0,754
308,325.265145778656,0.0,0.17231488227844238,0.0,61,860,"{'max_leaf_nodes': 61, 'n_estimators': 860}",0.34972975439856735,0.34972975439856735,0.0,643,-0.21684029201359267,-0.21684029201359267,0.0,732,-0.06915045635051328,-0.06915045635051328,0.0,709
309,333.93720960617065,0.0,0.1783769130706787,0.0,61,880,"{'max_leaf_nodes': 61, 'n_estimators': 880}",0.3497011217100435,0.3497011217100435,0.0,644,-0.2169189929166793,-0.2169189929166793,0.0,736,-0.06917780055913915,-0.06917780055913915,0.0,712
310,340.5230040550232,0.0,0.18110966682434082,0.0,61,900,"{'max_leaf_nodes': 61, 'n_estimators': 900}",0.34963627993823987,0.34963627993823987,0.0,648,-0.2168267017377933,-0.2168267017377933,0.0,730,-0.06913692711619679,-0.06913692711619679,0.0,706
311,349.43635392189026,0.0,0.18393182754516602,0.0,61,920,"{'max_leaf_nodes': 61, 'n_estimators': 920}",0.34893514304400175,0.34893514304400175,0.0,663,-0.21736110304484102,-0.21736110304484102,0.0,757,-0.06948047576671289,-0.06948047576671289,0.0,751
312,362.8825647830963,0.0,0.19004344940185547,0.0,61,940,"{'max_leaf_nodes': 61, 'n_estimators': 940}",0.3497914105492126,0.3497914105492126,0.0,641,-0.21688988292142264,-0.21688988292142264,0.0,734,-0.06919562827738496,-0.06919562827738496,0.0,716
313,399.3726313114166,0.0,0.1912233829498291,0.0,61,960,"{'max_leaf_nodes': 61, 'n_estimators': 960}",0.34935666519789366,0.34935666519789366,0.0,654,-0.21700527110801368,-0.21700527110801368,0.0,741,-0.06926876115042495,-0.06926876115042495,0.0,726
314,371.4794726371765,0.0,0.19318413734436035,0.0,61,980,"{'max_leaf_nodes': 61, 'n_estimators': 980}",0.3495767431966855,0.3495767431966855,0.0,650,-0.21683529557286413,-0.21683529557286413,0.0,731,-0.06913802050912807,-0.06913802050912807,0.0,707
315,39.96302270889282,0.0,0.029909849166870117,0.0,71,100,"{'max_leaf_nodes': 71, 'n_estimators': 100}",0.3551728984596382,0.3551728984596382,0.0,568,-0.21343226512930807,-0.21343226512930807,0.0,665,-0.06692065997601236,-0.06692065997601236,0.0,669
316,43.81171464920044,0.0,0.029833316802978516,0.0,71,120,"{'max_leaf_nodes': 71, 'n_estimators': 120}",0.35622680425944864,0.35622680425944864,0.0,542,-0.21323432645958737,-0.21323432645958737,0.0,660,-0.06664774950254039,-0.06664774950254039,0.0,652
317,55.71760654449463,0.0,0.036528587341308594,0.0,71,140,"{'max_leaf_nodes': 71, 'n_estimators': 140}",0.35570201098579235,0.35570201098579235,0.0,548,-0.21319646465284528,-0.21319646465284528,0.0,656,-0.06672554623814922,-0.06672554623814922,0.0,661
318,63.593088150024414,0.0,0.041779518127441406,0.0,71,160,"{'max_leaf_nodes': 71, 'n_estimators': 160}",0.35541064169728676,0.35541064169728676,0.0,559,-0.21298356806008167,-0.21298356806008167,0.0,645,-0.06654363130137719,-0.06654363130137719,0.0,647
319,71.06126809120178,0.0,0.044943809509277344,0.0,71,180,"{'max_leaf_nodes': 71, 'n_estimators': 180}",0.35429254893494877,0.35429254893494877,0.0,583,-0.21353735575210797,-0.21353735575210797,0.0,671,-0.06690764655531224,-0.06690764655531224,0.0,668
320,80.8986463546753,0.0,0.0493772029876709,0.0,71,200,"{'max_leaf_nodes': 71, 'n_estimators': 200}",0.355352521676503,0.355352521676503,0.0,562,-0.21321018198169342,-0.21321018198169342,0.0,657,-0.06668555881171956,-0.06668555881171956,0.0,657
321,86.53151965141296,0.0,0.04617953300476074,0.0,71,220,"{'max_leaf_nodes': 71, 'n_estimators': 220}",0.35514645740687,0.35514645740687,0.0,569,-0.21267748164275535,-0.21267748164275535,0.0,636,-0.0662713835835492,-0.0662713835835492,0.0,635
322,95.42633962631226,0.0,0.05679798126220703,0.0,71,240,"{'max_leaf_nodes': 71, 'n_estimators': 240}",0.3549133054223248,0.3549133054223248,0.0,575,-0.2131870500617992,-0.2131870500617992,0.0,655,-0.06656977987868072,-0.06656977987868072,0.0,650
323,103.8108320236206,0.0,0.060494184494018555,0.0,71,260,"{'max_leaf_nodes': 71, 'n_estimators': 260}",0.35588051623641415,0.35588051623641415,0.0,544,-0.21251729135107855,-0.21251729135107855,0.0,634,-0.06619478716708228,-0.06619478716708228,0.0,634
324,112.13750839233398,0.0,0.06511378288269043,0.0,71,280,"{'max_leaf_nodes': 71, 'n_estimators': 280}",0.3554196305488735,0.3554196305488735,0.0,558,-0.2130911434830899,-0.2130911434830899,0.0,649,-0.06655949606781339,-0.06655949606781339,0.0,648
325,108.38465070724487,0.0,0.05891084671020508,0.0,71,300,"{'max_leaf_nodes': 71, 'n_estimators': 300}",0.3555547936129181,0.3555547936129181,0.0,553,-0.21237603923354248,-0.21237603923354248,0.0,632,-0.06608463944004472,-0.06608463944004472,0.0,632
326,127.31578636169434,0.0,0.07079744338989258,0.0,71,320,"{'max_leaf_nodes': 71, 'n_estimators': 320}",0.35561506895105144,0.35561506895105144,0.0,551,-0.212707894619363,-0.212707894619363,0.0,637,-0.06634568701635302,-0.06634568701635302,0.0,638
327,135.55557417869568,0.0,0.07596206665039062,0.0,71,340,"{'max_leaf_nodes': 71, 'n_estimators': 340}",0.353404634771078,0.353404634771078,0.0,587,-0.21443646374713526,-0.21443646374713526,0.0,719,-0.06755136187143806,-0.06755136187143806,0.0,675
328,143.99114751815796,0.0,0.0684814453125,0.0,71,360,"{'max_leaf_nodes': 71, 'n_estimators': 360}",0.3558005879638747,0.3558005879638747,0.0,545,-0.2130181114884238,-0.2130181114884238,0.0,647,-0.06656830753571823,-0.06656830753571823,0.0,649
329,151.72745776176453,0.0,0.08220911026000977,0.0,71,380,"{'max_leaf_nodes': 71, 'n_estimators': 380}",0.355499219247839,0.355499219247839,0.0,555,-0.2128208826058882,-0.2128208826058882,0.0,639,-0.06634222018701863,-0.06634222018701863,0.0,637
330,160.0916097164154,0.0,0.08571100234985352,0.0,71,400,"{'max_leaf_nodes': 71, 'n_estimators': 400}",0.35485684248056804,0.35485684248056804,0.0,577,-0.2130239503308661,-0.2130239503308661,0.0,648,-0.06649895391315841,-0.06649895391315841,0.0,645
331,167.81300449371338,0.0,0.09111380577087402,0.0,71,420,"{'max_leaf_nodes': 71, 'n_estimators': 420}",0.355769715649191,0.355769715649191,0.0,547,-0.21230426123263715,-0.21230426123263715,0.0,631,-0.06604862433591671,-0.06604862433591671,0.0,631
332,176.12719988822937,0.0,0.09351992607116699,0.0,71,440,"{'max_leaf_nodes': 71, 'n_estimators': 440}",0.354920118096713,0.354920118096713,0.0,573,-0.21374551708842912,-0.21374551708842912,0.0,683,-0.06706952587429854,-0.06706952587429854,0.0,673
